N, N, MST_Cost, MST_Runtime, RunType, C173_MFC_Cost, C173_MFC_Completion_Cost, C173_MFC_Runtime, C173_Gamma, C173_Cluster_Size_Mu, C173_Cluster_Size_Sigma, C173_Sub_Clustering_Runtime, C173_Completion_Edges_Runtime, C173_Completion_Runtime, C173_Clustering_Runtime, C173_Find_Reps_Runtime, C173_Pick_Reps_Runtime, C173_Rep_Count, C173_Reps_Cost, C173_Clustering_Dist_Calls, C173_Sub_Clustering_Dist_Calls, C173_MFC_Dist_Calls, C173_Dist_Calls, C86_MFC_Cost, C86_MFC_Completion_Cost, C86_MFC_Runtime, C86_Gamma, C86_Cluster_Size_Mu, C86_Cluster_Size_Sigma, C86_Sub_Clustering_Runtime, C86_Completion_Edges_Runtime, C86_Completion_Runtime, C86_Clustering_Runtime, C86_Find_Reps_Runtime, C86_Pick_Reps_Runtime, C86_Rep_Count, C86_Reps_Cost, C86_Clustering_Dist_Calls, C86_Sub_Clustering_Dist_Calls, C86_MFC_Dist_Calls, C86_Dist_Calls, C43_MFC_Cost, C43_MFC_Completion_Cost, C43_MFC_Runtime, C43_Gamma, C43_Cluster_Size_Mu, C43_Cluster_Size_Sigma, C43_Sub_Clustering_Runtime, C43_Completion_Edges_Runtime, C43_Completion_Runtime, C43_Clustering_Runtime, C43_Find_Reps_Runtime, C43_Pick_Reps_Runtime, C43_Rep_Count, C43_Reps_Cost, C43_Clustering_Dist_Calls, C43_Sub_Clustering_Dist_Calls, C43_MFC_Dist_Calls, C43_Dist_Calls
30000, 30000, 0, 0, dp_35.000000, 37629, 1147, 132213.95874899998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 18165.604982, 0.682473, 2617.052883, 23641.32368, 1723.221153, 6055, 3, 10350001, 414716747, 254883749, 679950497, 37283, 630, 95450.207704, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 5904.082537, 0.161072, 1428.701097, 13670.713557, 209.856857, 3010, 4, 5130001, 426812783, 112786542, 544729326, 36799, 372, 84268.321978, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 3769.337507, 0.050815, 761.522389, 7898.67375, 25.458366, 1505, 6, 2550001, 436596528, 59446552, 498593081
30000, 30000, 0, 0, dp_37.000000, 37629, 1147, 136224.57792799998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 20610.022887, 0.858902, 2617.052883, 24996.336527, 1934.233151, 6401, 3, 10350001, 414716747, 275643403, 700710151, 37283, 630, 97146.61139, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 6854.253198, 0.215294, 1428.701097, 14391.85142, 234.897797, 3182, 4, 5130001, 426812783, 123101726, 555044510, 36799, 372, 85273.322016, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 4323.462247, 0.046898, 761.522389, 8346.689187, 28.322144, 1591, 6, 2550001, 436596528, 64606294, 503752823
30000, 30000, 0, 0, dp_39.000000, 37629, 1147, 140102.473177, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 22985.826054, 0.690265, 2617.052883, 26279.657894, 2153.172503, 6747, 3, 10350001, 414716747, 296403057, 721469805, 37283, 630, 98868.98876499999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 7805.125854, 0.166462, 1428.701097, 15136.821807, 261.480961, 3354, 4, 5130001, 426812783, 133416910, 565359694, 36799, 372, 86151.947775, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 4857.091689, 0.043362, 761.522389, 8688.455307, 31.555877, 1677, 6, 2550001, 436596528, 69766036, 508912565
30000, 30000, 0, 0, dp_5.000000, 37641, 1159, 98213.56661299999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 6053.002096, 0.711054, 2617.052883, 3447.893049, 28.833953, 865, 96, 10350001, 414716747, 47746109, 472812857, 37300, 647, 80822.301058, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 3148.686747, 0.164689, 1428.701097, 2004.674759, 3.381182, 430, 117, 5130001, 426812783, 23522057, 455464841, 36807, 380, 75359.061662, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1667.835734, 0.041237, 761.522389, 1115.899965, 0.483186, 215, 76, 2550001, 436596528, 11613460, 450759989
30000, 30000, 0, 0, dp_7.000000, 37629, 1147, 101486.85686, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 7723.717589, 0.792056, 2617.052883, 5018.199877, 61.020877, 1211, 9, 10350001, 414716747, 66369847, 491436595, 37289, 636, 82922.385453, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 4320.322617, 0.161683, 1428.701097, 2929.145956, 7.361516, 602, 47, 5130001, 426812783, 33882784, 465825568, 36802, 375, 76521.84521300001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 2294.380975, 0.045676, 761.522389, 1651.659276, 0.957746, 301, 39, 2550001, 436596528, 16872796, 456019325
30000, 30000, 0, 0, dp_9.000000, 37629, 1147, 103768.19600499999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 8549.961281, 0.63387, 2617.052883, 6429.03658, 105.437813, 1557, 7, 10350001, 414716747, 80131344, 505198092, 37283, 630, 84749.829843, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 5269.207375, 0.16562, 1428.701097, 3802.313304, 12.749863, 774, 12, 5130001, 426812783, 43722242, 475665026, 36801, 374, 77609.337292, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 2878.946537, 0.044463, 761.522389, 2153.921538, 1.623214, 387, 23, 2550001, 436596528, 22011694, 461158223
30000, 30000, 0, 0, fixed_reps_1, 37873, 1391, 90043.564862, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 1356.135095, 0.739126, 2617.052883, 3.56418, 0, 173, 1448, 10350001, 414716747, 5396401, 430463149, 37441, 788, 76372.924411, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 704.077099, 0.165991, 1428.701097, 3.28764, 0, 86, 819, 5130001, 426812783, 2644261, 434587045, 36868, 441, 72955.87235, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 377.896076, 0.04786, 761.522389, 3.126874, 0, 43, 457, 2550001, 436596528, 1308817, 440455346
30000, 30000, 0, 0, fixed_reps_11, 37654, 1172, 103297.42717999998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 14545.559532, 0.781695, 2617.052883, 67.959492, 0, 1903, 232, 10350001, 414716747, 59358681, 484425429, 37303, 650, 83408.510327, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 7667.128871, 0.33577, 1428.701097, 75.652005, 0, 946, 196, 5130001, 426812783, 29086011, 461028795, 36812, 385, 76732.137826, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 4081.393504, 0.045576, 761.522389, 75.897206, 0, 473, 107, 2550001, 436596528, 14396557, 453543086
30000, 30000, 0, 0, fixed_reps_13, 37650, 1168, 105989.22356900001, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 17225.603113, 0.653044, 2617.052883, 79.840951, 0, 2249, 175, 10350001, 414716747, 70151137, 495217885, 37301, 648, 84761.687409, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 9008.043011, 0.16519, 1428.701097, 88.085527, 0, 1118, 170, 5130001, 426812783, 34374361, 466317145, 36809, 382, 77473.66342000001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 4810.047861, 0.039885, 761.522389, 88.774134, 0, 559, 101, 2550001, 436596528, 17014105, 456160634
30000, 30000, 0, 0, fixed_reps_15, 37647, 1165, 108603.29285799999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 19828.000817, 0.783829, 2617.052883, 91.381751, 0, 2595, 133, 10350001, 414716747, 80943593, 506010341, 37300, 647, 86283.41824000001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 10514.790766, 0.167354, 1428.701097, 103.066439, 0, 1290, 142, 5130001, 426812783, 39662711, 471605495, 36809, 382, 78373.583557, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 5696.235925, 0.038923, 761.522389, 102.507169, 0, 645, 92, 2550001, 436596528, 19631653, 458778182
30000, 30000, 0, 0, fixed_reps_17, 37645, 1163, 111250.24158699998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 22463.202519, 0.653545, 2617.052883, 103.259062, 0, 2941, 113, 10350001, 414716747, 91736049, 516802797, 37298, 645, 87510.097201, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 11729.594322, 0.229941, 1428.701097, 114.879257, 0, 1462, 107, 5130001, 426812783, 44951061, 476893845, 36807, 380, 78961.602171, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 6269.86311, 0.038061, 761.522389, 116.89946, 0, 731, 82, 2550001, 436596528, 22249201, 461395730
30000, 30000, 0, 0, fixed_reps_19, 37641, 1159, 113909.871277, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 25110.103051, 0.776385, 2617.052883, 115.86538, 0, 3287, 105, 10350001, 414716747, 102528505, 527595253, 37296, 643, 88791.81256800001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 12995.700586, 0.235572, 1428.701097, 130.482729, 0, 1634, 103, 5130001, 426812783, 50239411, 482182195, 36805, 378, 79727.10116600001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 7020.495515, 0.044704, 761.522389, 131.759407, 0, 817, 67, 2550001, 436596528, 24866749, 464013278
30000, 30000, 0, 0, fixed_reps_21, 37637, 1155, 116502.68474699999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 27691.582207, 0.779892, 2617.052883, 127.196187, 0, 3633, 72, 10350001, 414716747, 113320961, 538387709, 37296, 643, 90177.728703, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 14370.717058, 0.214412, 1428.701097, 141.403552, 0, 1806, 100, 5130001, 426812783, 55527761, 487470545, 36805, 378, 80515.608391, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 7795.68817, 0.047198, 761.522389, 145.071483, 0, 903, 59, 2550001, 436596528, 27484297, 466630826
30000, 30000, 0, 0, fixed_reps_23, 37635, 1153, 119131.924307, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 30309.753864, 0.780212, 2617.052883, 138.26377, 0, 3979, 59, 10350001, 414716747, 124113417, 549180165, 37295, 642, 91550.41079499999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 15731.2952, 0.175099, 1428.701097, 153.546815, 0, 1978, 87, 5130001, 426812783, 60816111, 492758895, 36805, 378, 81284.284666, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 8548.624777, 0.085279, 761.522389, 160.77307, 0, 989, 54, 2550001, 436596528, 30101845, 469248374
30000, 30000, 0, 0, fixed_reps_25, 37634, 1152, 121859.59733899999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 33024.590115, 0.779021, 2617.052883, 151.101742, 0, 4325, 54, 10350001, 414716747, 134905873, 559972621, 37294, 641, 92907.427729, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 17075.237413, 0.21318, 1428.701097, 166.583455, 0, 2150, 79, 5130001, 426812783, 66104461, 498047245, 36804, 377, 81954.00284799999, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 9204.818735, 0.046177, 761.522389, 174.336396, 0, 1075, 50, 2550001, 436596528, 32719393, 471865922
30000, 30000, 0, 0, fixed_reps_27, 37631, 1149, 124262.613467, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 35416.676181, 0.780303, 2617.052883, 162.030522, 0, 4671, 47, 10350001, 414716747, 145698329, 570765077, 37293, 640, 94264.981286, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 18420.181902, 0.2184, 1428.701097, 179.187303, 0, 2322, 71, 5130001, 426812783, 71392811, 503335595, 36803, 376, 82796.314085, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 10034.692267, 0.043381, 761.522389, 186.776897, 0, 1161, 38, 2550001, 436596528, 35336941, 474483470
30000, 30000, 0, 0, fixed_reps_29, 37629, 1147, 126904.690997, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 38047.238637, 0.779381, 2617.052883, 173.546518, 0, 5017, 45, 10350001, 414716747, 156490785, 581557533, 37293, 640, 95610.183191, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 19753.147498, 0.217528, 1428.701097, 191.424484, 0, 2494, 63, 5130001, 426812783, 76681161, 508623945, 36803, 376, 83417.714112, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 10643.006153, 0.056175, 761.522389, 199.850244, 0, 1247, 38, 2550001, 436596528, 37954489, 477101018
30000, 30000, 0, 0, fixed_reps_3, 37730, 1248, 92752.816626, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 4051.998276, 0.761507, 2617.052883, 16.930382, 0, 519, 833, 10350001, 414716747, 16188857, 441255605, 37362, 709, 77800.653495, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2118.02445, 0.162846, 1428.701097, 17.072518, 0, 258, 483, 5130001, 426812783, 7932611, 439875395, 36839, 412, 73726.957431, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1134.401856, 0.046767, 761.522389, 17.707268, 0, 129, 305, 2550001, 436596528, 3926365, 443072894
30000, 30000, 0, 0, fixed_reps_31, 37629, 1147, 129584.777072, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 40716.205948, 0.777959, 2617.052883, 184.666704, 0, 5363, 37, 10350001, 414716747, 167283241, 592349989, 37289, 636, 96948.30813399999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 21080.291747, 0.166893, 1428.701097, 202.455813, 0, 2666, 61, 5130001, 426812783, 81969511, 513912295, 36803, 376, 84405.79054300001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 11618.856786, 0.056366, 761.522389, 212.075851, 0, 1333, 37, 2550001, 436596528, 40572037, 479718566
30000, 30000, 0, 0, fixed_reps_33, 37629, 1147, 132057.25284799997, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 43177.919857, 0.785132, 2617.052883, 195.421398, 0, 5709, 30, 10350001, 414716747, 178075697, 603142445, 37288, 635, 98305.303873, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 22424.24794, 0.209874, 1428.701097, 215.452378, 0, 2838, 54, 5130001, 426812783, 87257861, 519200645, 36803, 376, 84864.05588100001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 12061.73114, 0.058189, 761.522389, 227.465012, 0, 1419, 36, 2550001, 436596528, 43189585, 482336114
30000, 30000, 0, 0, fixed_reps_35, 37629, 1147, 134748.102918, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 45856.913664, 0.775765, 2617.052883, 207.287028, 0, 6055, 24, 10350001, 414716747, 188868153, 613934901, 37288, 635, 99664.91858299999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 23771.290046, 0.206687, 1428.701097, 228.028169, 0, 3010, 45, 5130001, 426812783, 92546211, 524488995, 36803, 376, 85590.65990500001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 12773.937473, 0.056316, 761.522389, 241.864576, 0, 1505, 34, 2550001, 436596528, 45807133, 484953662
30000, 30000, 0, 0, fixed_reps_37, 37629, 1147, 137420.00107799997, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 48517.963342, 0.790953, 2617.052883, 218.120322, 0, 6401, 19, 10350001, 414716747, 199660609, 624727357, 37285, 632, 101036.399755, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 25129.462447, 0.168416, 1428.701097, 241.375211, 0, 3182, 36, 5130001, 426812783, 97834561, 529777345, 36801, 374, 86311.805739, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 13485.591398, 0.056776, 761.522389, 251.356025, 0, 1591, 31, 2550001, 436596528, 48424681, 487571210
30000, 30000, 0, 0, fixed_reps_39, 37629, 1147, 140179.65729200002, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 51265.126884, 0.763792, 2617.052883, 230.640155, 0, 6747, 19, 10350001, 414716747, 210453065, 635519813, 37285, 632, 102367.909975, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 26448.446199, 0.20838, 1428.701097, 253.861715, 0, 3354, 36, 5130001, 426812783, 103122911, 535065695, 36801, 374, 87107.076521, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 14266.374813, 0.052558, 761.522389, 265.84761, 0, 1677, 31, 2550001, 436596528, 51042229, 490188758
30000, 30000, 0, 0, fixed_reps_41, 37629, 1147, 142799.99468099998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 53872.5664, 0.762391, 2617.052883, 243.539429, 0, 7093, 19, 10350001, 414716747, 221245521, 646312269, 37285, 632, 103775.804375, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 27841.976627, 0.213411, 1428.701097, 268.220656, 0, 3526, 30, 5130001, 426812783, 108411261, 540354045, 36801, 374, 87835.83853999998, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 14980.984781, 0.038953, 761.522389, 280.013266, 0, 1763, 30, 2550001, 436596528, 53659777, 492806306
30000, 30000, 0, 0, fixed_reps_5, 37690, 1208, 95403.685184, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 6689.180473, 0.774281, 2617.052883, 30.603969, 0, 865, 544, 10350001, 414716747, 26981313, 452048061, 37334, 681, 79186.050468, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 3488.454888, 0.158929, 1428.701097, 32.04297, 0, 430, 360, 5130001, 426812783, 13220961, 445163745, 36821, 394, 74484.011541, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1877.148593, 0.045546, 761.522389, 32.015862, 0, 215, 219, 2550001, 436596528, 6543913, 445690442
30000, 30000, 0, 0, fixed_reps_7, 37666, 1184, 98072.91343599999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 9345.832965, 0.771416, 2617.052883, 43.182594, 0, 1211, 429, 10350001, 414716747, 37773769, 462840517, 37321, 668, 80599.62330600001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 4888.184228, 0.15991, 1428.701097, 45.885487, 0, 602, 278, 5130001, 426812783, 18509311, 450452095, 36817, 390, 75236.35374199999, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 2614.799854, 0.044182, 761.522389, 46.708166, 0, 301, 164, 2550001, 436596528, 9161461, 448307990
30000, 30000, 0, 0, fixed_reps_9, 37659, 1177, 100737.396241, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 11997.764846, 0.64017, 2617.052883, 55.864764, 0, 1557, 324, 10350001, 414716747, 48566225, 473632973, 37310, 657, 81965.65089300001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 6240.89219, 0.178966, 1428.701097, 59.186056, 0, 774, 227, 5130001, 426812783, 23797661, 455740445, 36812, 385, 75992.488547, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 3356.066665, 0.042009, 761.522389, 61.578333, 0, 387, 113, 2550001, 436596528, 11779009, 450925538
30000, 30000, 0, 0, greedy_1.000000, 37873, 1391, 90051.788267, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 1364.72665, 0.679666, 2617.052883, 3.248336, 0.007154, 173, 1448, 10350001, 414716747, 5396401, 430463149, 37441, 788, 76371.629928, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 702.851639, 0.149981, 1428.701097, 3.230129, 0.004498, 86, 819, 5130001, 426812783, 2644261, 434587045, 36868, 441, 72951.98635, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 374.005058, 0.042469, 761.522389, 3.135099, 0.002184, 43, 457, 2550001, 436596528, 1308817, 440455346
30000, 30000, 0, 0, greedy_11.000000, 37675, 1193, 99808.23270099999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3199.453666, 0.621896, 2617.052883, 7924.641489, 0.389189, 1903, 759, 10350001, 414716747, 64652225, 489718973, 37317, 664, 82072.368235, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1767.677445, 0.162074, 1428.701097, 4639.020049, 0.114986, 946, 375, 5130001, 426812783, 32412995, 464355779, 36827, 400, 76247.793989, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 983.352416, 0.047399, 761.522389, 2689.56388, 0.028754, 473, 217, 2550001, 436596528, 16351222, 455497751
30000, 30000, 0, 0, greedy_13.000000, 37669, 1187, 101405.25106, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3329.90182, 0.81105, 2617.052883, 9390.831502, 0.580227, 2249, 759, 10350001, 414716747, 75447425, 500514173, 37317, 664, 82946.284988, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1811.563624, 0.205085, 1428.701097, 5468.986503, 0.136095, 1118, 374, 5130001, 426812783, 37707671, 469650455, 36823, 396, 76682.351123, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 989.829032, 0.044313, 761.522389, 3117.641172, 0.035066, 559, 216, 2550001, 436596528, 18969922, 458116451
30000, 30000, 0, 0, greedy_15.000000, 37667, 1185, 102769.05690199998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3408.934081, 1.430021, 2617.052883, 10674.863321, 0.703018, 2595, 758, 10350001, 414716747, 86242625, 511309373, 37315, 662, 83836.32357700002, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1855.043671, 0.157395, 1428.701097, 6315.577376, 0.151454, 1290, 374, 5130001, 426812783, 43002347, 474945131, 36823, 396, 77166.993433, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1004.454499, 0.038021, 761.522389, 3587.661412, 0.037961, 645, 216, 2550001, 436596528, 21588622, 460735151
30000, 30000, 0, 0, greedy_17.000000, 37663, 1181, 104273.75461399999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3540.473699, 0.647084, 2617.052883, 12048.825121, 0.682249, 2941, 758, 10350001, 414716747, 97037825, 522104573, 37312, 659, 84686.923398, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1902.824541, 0.164669, 1428.701097, 7118.373183, 0.167324, 1462, 374, 5130001, 426812783, 48297023, 480239807, 36822, 395, 77657.256761, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1020.966503, 0.038602, 761.522389, 4061.4093, 0.040816, 731, 216, 2550001, 436596528, 24207322, 463353851
30000, 30000, 0, 0, greedy_19.000000, 37662, 1180, 105706.03209699999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3603.660504, 0.663684, 2617.052883, 13417.752905, 0.828543, 3287, 758, 10350001, 414716747, 107833025, 532899773, 37308, 655, 85459.484516, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1942.679721, 0.162756, 1428.701097, 7851.055366, 0.192992, 1634, 373, 5130001, 426812783, 53591699, 485534483, 36819, 392, 78103.29243199999, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1036.224997, 0.047159, 761.522389, 4492.170896, 0.04784, 817, 215, 2550001, 436596528, 26826022, 465972551
30000, 30000, 0, 0, greedy_21.000000, 37660, 1178, 107211.935214, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3704.218047, 0.636893, 2617.052883, 14823.021466, 0.932347, 3633, 758, 10350001, 414716747, 118628225, 543694973, 37304, 651, 86281.16480700001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1981.781197, 0.161594, 1428.701097, 8633.610677, 0.217658, 1806, 373, 5130001, 426812783, 58886375, 490829159, 36816, 389, 78559.65989499999, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1052.798877, 0.04263, 761.522389, 4931.965302, 0.051546, 903, 215, 2550001, 436596528, 29444722, 468591251
30000, 30000, 0, 0, greedy_23.000000, 37660, 1178, 108601.664129, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3817.663619, 0.639078, 2617.052883, 16098.90584, 1.329131, 3979, 757, 10350001, 414716747, 129423425, 554490173, 37304, 651, 87098.17956500001, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2024.084547, 0.208251, 1428.701097, 9408.254188, 0.238898, 1978, 373, 5130001, 426812783, 64181051, 496123835, 36814, 387, 79038.01010199999, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1067.413243, 0.047499, 761.522389, 5395.689852, 0.057968, 989, 215, 2550001, 436596528, 32063422, 471209951
30000, 30000, 0, 0, greedy_25.000000, 37659, 1177, 109895.666612, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3894.407322, 0.644599, 2617.052883, 17316.319118, 1.169112, 4325, 757, 10350001, 414716747, 140218625, 565285373, 37300, 647, 87917.78868, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2058.129053, 0.158717, 1428.701097, 10193.850998, 0.256231, 2150, 373, 5130001, 426812783, 69475727, 501418511, 36812, 385, 79479.79212700001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1083.722838, 0.047359, 761.522389, 5821.158223, 0.062167, 1075, 215, 2550001, 436596528, 34682122, 473828651
30000, 30000, 0, 0, greedy_27.000000, 37658, 1176, 111263.72982499999, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 3985.648437, 0.651732, 2617.052883, 18592.898, 1.405195, 4671, 757, 10350001, 414716747, 151013825, 576080573, 37300, 647, 88755.85416199999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2098.731422, 0.161102, 1428.701097, 10991.27126, 0.296697, 2322, 373, 5130001, 426812783, 74770403, 506713187, 36812, 385, 79893.71893, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1096.048532, 0.044704, 761.522389, 6222.7578, 0.066354, 1161, 214, 2550001, 436596528, 37300822, 476447351
30000, 30000, 0, 0, greedy_29.000000, 37656, 1174, 112555.34974099998, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 4062.111708, 0.643808, 2617.052883, 19808.067729, 1.400035, 5017, 757, 10350001, 414716747, 161809025, 586875773, 37299, 646, 89449.386343, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2140.160202, 0.165311, 1428.701097, 11643.344494, 0.322655, 2494, 372, 5130001, 426812783, 80065079, 512007863, 36808, 381, 80320.45306800002, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1109.917, 0.044743, 761.522389, 6635.620114, 0.069671, 1247, 214, 2550001, 436596528, 39919522, 479066051
30000, 30000, 0, 0, greedy_3.000000, 37740, 1258, 93213.59838, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 2699.246562, 0.822373, 2617.052883, 1830.311482, 0.091502, 519, 763, 10350001, 414716747, 21471425, 446538173, 37350, 697, 78268.25902299999, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 1555.283431, 0.156834, 1428.701097, 1047.397676, 0.027401, 258, 379, 5130001, 426812783, 11234291, 443177075, 36835, 408, 74050.745038, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 899.584207, 0.040776, 761.522389, 576.31043, 0.008085, 129, 222, 2550001, 436596528, 5876422, 445022951
30000, 30000, 0, 0, greedy_31.000000, 37654, 1172, 113927.998367, inf, 173.41040462427745, 2182.777016116923, 86066.073578, 4156.085158, 0.65521, 2617.052883, 21086.684883, 1.446655, 5363, 757, 10350001, 414716747, 172604225, 597670973, 37299, 646, 90149.503232, inf, 348.83720930232556, 3131.220227488651, 74236.692584, 2169.68185, 0.14937, 1428.701097, 12313.944004, 0.334327, 2666, 372, 5130001, 426812783, 85359755, 517302539, 36808, 381, 80744.56243600001, inf, 697.6744186046511, 4452.051587286161, 71813.279151, 1123.134729, 0.038121, 761.522389, 7046.504499, 0.083547, 1333, 214, 2550001, 436596528, 42538222, 481684751
